customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
9452,78796649575,Maria,Draper,824 Gregory Drive,Edmonds,WA,66273,USA,2/9/1961,M,$30K - $50K,M,0,0,High School Degree,11/6/1991,Bronze,Manual,Y
9453,78802587985,Karma,Sharp,864 Wee Donegal,Renton,WA,34550,USA,5/19/1962,M,$50K - $70K,F,4,4,Bachelors Degree,7/4/1993,Golden,Management,Y
9454,78814792037,Alice,Warner,1851 Pecan Pl.,Mill Valley,CA,89938,USA,4/9/1944,S,$30K - $50K,F,0,0,Bachelors Degree,11/8/1990,Bronze,Management,N
9455,78819695115,Myrtle,Cardinal,2146 Twin View Drive,Redmond,WA,24376,USA,9/7/1935,M,$30K - $50K,M,5,0,High School Degree,4/3/1990,Bronze,Skilled Manual,Y
9456,78836324810,David,Andrade,3387 El Campo Ct.,Camacho,Zacatecas,72218,Mexico,2/26/1942,S,$10K - $30K,M,1,0,Partial High School,5/17/1992,Normal,Manual,N
9457,78837413787,Carol,Puckett,6591 Cherokee Drive,Anacortes,WA,69912,USA,4/25/1973,M,$150K +,M,3,2,Partial High School,7/17/1991,Golden,Management,Y
9458,78851532936,Thelma,Veregas,8086 Cotati Ct.,Anacortes,WA,83916,USA,5/22/1972,S,$70K - $90K,F,3,0,Bachelors Degree,4/26/1992,Bronze,Professional,N
9459,78905075192,Ron,Stout,4201 Logan Court,Milwaukie,OR,23385,USA,7/25/1942,S,$50K - $70K,F,4,0,Bachelors Degree,8/18/1992,Bronze,Management,Y
9460,78918239474,Richard,York,5950 Coggins Drive,Tixapan,DF,76257,Mexico,3/8/1948,M,$130K - $150K,M,1,1,Partial High School,10/4/1993,Golden,Management,Y
9461,78939058800,Barbara,DAvignon,2319 Hilltop Dr.,Puyallup,WA,81802,USA,10/17/1964,S,$10K - $30K,M,4,0,High School Degree,3/22/1992,Normal,Manual,N
9462,78940528631,Anthony,Baldwin,6978 Lisa Lee Lane,San Andres,DF,27214,Mexico,6/27/1956,M,$30K - $50K,M,3,3,High School Degree,2/9/1991,Golden,Manual,N
9463,78950248956,William,Burkhart,3601 Greenbush Drive,Redmond,WA,97005,USA,6/8/1975,M,$90K - $110K,F,4,1,High School Degree,7/8/1992,Bronze,Professional,N
9464,78973219394,Raymond,Sloper,8514 Bounty Way,Newton,BC,82201,Canada,10/4/1934,S,$150K +,F,5,0,Partial College,11/21/1991,Silver,Management,Y
9465,78990299700,Chris,Sturdevant,8046 H Street,Anacortes,WA,19155,USA,5/1/1911,S,$150K +,F,4,0,Partial High School,9/14/1991,Silver,Professional,N
9466,78994800448,Verna,Ulmer,3214 Apple Drive,Lincoln Acres,CA,69512,USA,2/19/1921,M,$110K - $130K,F,5,5,Bachelors Degree,4/22/1992,Golden,Management,Y
9467,79003404974,Ruth,Trujillo,3000 Wildcat Circle,Milwaukie,OR,71627,USA,9/20/1977,S,$90K - $110K,M,4,0,High School Degree,1/15/1993,Bronze,Professional,Y
9468,79007143974,Virgil,Byrd,1078 Aloe Vera Road,Beaverton,OR,88145,USA,4/8/1934,S,$50K - $70K,M,2,0,Partial College,7/27/1990,Bronze,Clerical,N
9469,79007803797,Jeanette,Foster,3774 Napa Court,Olympia,WA,30130,USA,3/15/1967,S,$10K - $30K,F,1,0,Partial High School,11/22/1991,Bronze,Skilled Manual,Y
9470,79011961200,Suzy,Roberts,2105 Freedom Ct.,Altadena,CA,12811,USA,10/3/1911,S,$110K - $130K,F,0,0,Bachelors Degree,3/8/1991,Bronze,Management,N
9471,79035714864,Dorothy,Thomas,6302 Pinewood Court,Los Angeles,CA,46248,USA,9/7/1936,M,$10K - $30K,F,3,3,Partial High School,5/27/1992,Normal,Manual,Y
9472,79035988450,Richard,Blalock,4887 Babbe Street,San Jose,CA,67797,USA,9/23/1975,S,$30K - $50K,F,3,0,Partial High School,2/12/1992,Silver,Manual,Y
9473,79038552600,Hazel,Torres,748 Whitehall Drive,Kirkland,WA,67397,USA,11/3/1910,M,$30K - $50K,F,5,3,High School Degree,11/9/1993,Normal,Manual,Y
9474,79042645692,Joshua,Ardell,2243 W St.,Shawnee,BC,98293,Canada,5/14/1930,S,$50K - $70K,F,4,0,Bachelors Degree,9/16/1991,Bronze,Management,N
9475,79056196212,Vicky,Mckinley,5701 El Dorado,Westminster,BC,64055,Canada,7/25/1943,M,$70K - $90K,M,4,4,Bachelors Degree,11/15/1993,Golden,Professional,N
9476,79099503200,Michael,Lessum,107 Woodside Court,Glendale,CA,17928,USA,10/6/1911,S,$10K - $30K,F,1,0,Partial High School,9/12/1991,Normal,Manual,Y
9477,79105479100,Dee,Brickell,3819 Clayton Way,Los Angeles,CA,22558,USA,3/12/1960,S,$50K - $70K,M,0,0,Bachelors Degree,2/11/1993,Bronze,Professional,Y
9478,79109432697,Saundra,Betsekas,8478 Eastgate Ave.,Oakland,CA,41592,USA,9/3/1926,M,$90K - $110K,M,5,5,Partial High School,9/23/1994,Bronze,Professional,N
9479,79131507277,Marie,Velasco,5101 Camino Peral,Downey,CA,38676,USA,6/8/1977,M,$110K - $130K,M,4,2,Graduate Degree,10/19/1993,Bronze,Professional,Y
9480,79132269024,Herbert,Madden,2670 Trailview Circle,Merida,Yucatan,23872,Mexico,6/2/1967,M,$30K - $50K,M,4,3,High School Degree,10/2/1994,Golden,Manual,Y
9481,79139618277,L. Troy,Barnes,9546 Cardinal Ct.,Lincoln Acres,CA,59825,USA,9/23/1977,S,$30K - $50K,F,2,0,Partial High School,5/19/1991,Bronze,Manual,N
9482,79158661961,Eugene,Stewart,7370 Mission Drive,Santa Monica,CA,11183,USA,6/22/1960,M,$110K - $130K,F,1,1,High School Degree,10/9/1991,Bronze,Professional,Y
9483,79161923527,Louella,Blakely,7156 Rose Dr.,Metchosin,BC,13298,Canada,9/20/1978,S,$70K - $90K,F,2,0,High School Degree,10/2/1994,Bronze,Professional,N
9484,79219789505,Sally,Brunelle,5234 Shirley Dr.,San Andres,DF,35242,Mexico,11/5/1968,S,$50K - $70K,M,4,0,Bachelors Degree,1/11/1993,Bronze,Professional,N
9485,79227761030,Sean,Mermis,5274 Harvey Way,Ladner,BC,70800,Canada,7/10/1962,M,$70K - $90K,M,4,4,Bachelors Degree,10/10/1992,Golden,Management,Y
9486,79229584932,Jeff,Mickelsen,3606 Bolton Circle,Pomona,CA,53480,USA,3/6/1950,S,$30K - $50K,F,2,0,Partial High School,10/20/1990,Bronze,Manual,N
9487,79233356100,Jason,Wallace,6556 Gilly Lane,Tacoma,WA,60626,USA,3/9/1947,M,$130K - $150K,M,3,0,High School Degree,8/10/1993,Normal,Professional,Y
9488,79242169900,Joseph,Stewart,7797 Richard Place,Chula Vista,CA,94682,USA,10/8/1940,M,$50K - $70K,F,2,2,Bachelors Degree,1/18/1991,Bronze,Management,Y
9489,79254867400,Cheryl,Yunker,1002 N. Spoonwood Court,Berkeley,CA,90682,USA,8/12/1977,S,$10K - $30K,M,3,0,Partial High School,10/24/1991,Normal,Skilled Manual,Y
9490,79258440136,Julian,Byrd,2497 Hazel Drive,Berkeley,CA,95778,USA,2/5/1971,S,$130K - $150K,F,0,0,Partial High School,4/28/1991,Bronze,Professional,N
9491,79260843400,Necia,Spence,5955 Waterview Place,Salem,OR,60215,USA,9/2/1934,M,$10K - $30K,M,4,2,Partial High School,4/25/1991,Normal,Skilled Manual,Y
9492,79274114966,Taylor,Tam,361 Olivera Rd.,Haney,BC,40380,Canada,11/18/1946,M,$150K +,M,5,3,High School Degree,10/6/1991,Golden,Professional,Y
9493,79275633100,Debra,Wilmoth,6729 Mt. Washington,Burlingame,CA,45010,USA,11/21/1957,S,$10K - $30K,F,4,0,Partial High School,10/2/1991,Normal,Manual,N
9494,79289398193,Kathleen,Pacheco,1389 Walters Way,Long Beach,CA,64044,USA,6/21/1967,M,$150K +,M,2,2,High School Degree,4/10/1992,Golden,Professional,Y
9495,79293410800,Abraham,Burns,8011 McNutt Ave,Woodburn,OR,34836,USA,11/22/1980,S,$70K - $90K,M,0,0,Graduate Degree,5/15/1993,Bronze,Professional,Y
9496,79326149821,Christopher,Benoit,2924 Michigan Blvd.,Oakland,CA,20032,USA,7/14/1932,S,$50K - $70K,M,4,0,Bachelors Degree,2/22/1992,Bronze,Management,N
9497,79342924356,Deanne,Baker,2457 Sierra St.,Issaquah,WA,55985,USA,9/16/1916,M,$90K - $110K,M,2,2,Graduate Degree,7/21/1992,Bronze,Management,Y
9498,79354361300,Jennifer,Spindler,7624 Crawford,Yakima,WA,73432,USA,11/2/1919,S,$70K - $90K,M,4,0,Graduate Degree,6/23/1993,Golden,Professional,N
9499,79369151000,James,Gold,4592 Hill Drive,Santa Monica,CA,94572,USA,2/8/1911,M,$110K - $130K,M,4,4,Partial High School,5/24/1990,Golden,Professional,Y
9500,79374585151,Kelly,Jensen,2669 Clark Creek Rd.,Arcadia,CA,25976,USA,4/1/1945,M,$30K - $50K,M,3,3,Bachelors Degree,4/4/1991,Bronze,Professional,Y
9501,79375990629,Floyd,Valle,2710 Saddlehill Lane,Woodburn,OR,93252,USA,8/3/1971,S,$70K - $90K,M,4,0,Bachelors Degree,3/5/1992,Bronze,Professional,N
9502,79376124739,Mary,Crump,3697 Leland Way,Fremont,CA,49640,USA,2/10/1973,M,$10K - $30K,M,2,2,Partial High School,11/12/1992,Normal,Skilled Manual,Y
9503,79385265707,Joseph,Viars,6647 Reva Dr,Spring Valley,CA,83078,USA,3/21/1944,M,$10K - $30K,F,4,4,Partial High School,2/20/1993,Normal,Skilled Manual,Y
9504,79386247396,J.,Miller,5232 Black Point Pl.,Salem,OR,56282,USA,7/5/1977,S,$30K - $50K,F,2,0,High School Degree,5/9/1993,Bronze,Manual,Y
9505,79404127001,Frederick,Hall,8436 L St.,Lynnwood,WA,52282,USA,2/7/1976,S,$10K - $30K,F,3,0,Partial High School,10/15/1993,Normal,Manual,N
9506,79413622021,Mark,Tilford,9932 San Carlos Ave.,Concord,CA,91938,USA,3/23/1932,M,$30K - $50K,M,4,3,High School Degree,4/27/1991,Bronze,Manual,Y
9507,79421287800,Hershel,Vincent,6046 Flamingo Drive,Woodland Hills,CA,49915,USA,9/1/1940,S,$30K - $50K,M,1,0,High School Degree,11/21/1993,Bronze,Skilled Manual,N
9508,79439709186,Jean,Potter,7796 Adobe Drive,Metchosin,BC,37882,Canada,11/25/1925,M,$130K - $150K,M,5,0,Bachelors Degree,3/27/1991,Bronze,Professional,Y
9509,79453393816,Renee,Fitts,4164 Whitehall Drive,Burbank,CA,34710,USA,7/26/1968,M,$130K - $150K,M,4,3,High School Degree,2/4/1993,Normal,Professional,Y
9510,79461671113,Edna,Woodson,8823 Fine Drive,Spokane,WA,53744,USA,7/12/1928,S,$70K - $90K,F,5,0,Bachelors Degree,2/11/1994,Bronze,Management,N
9511,79471520185,Thomas,Summers,5446 Via Estrella,Chula Vista,CA,24537,USA,11/22/1915,M,$70K - $90K,M,3,1,Graduate Degree,10/12/1993,Silver,Management,Y
9512,79474583268,Helen,Bogart,360 Vista Way,Yakima,WA,97322,USA,4/10/1969,M,$10K - $30K,F,4,3,Partial High School,3/27/1991,Normal,Manual,Y
9513,79478617310,Herb,Montano,9891 Clayton Way,Renton,WA,45685,USA,2/10/1915,M,$10K - $30K,F,4,0,Partial High School,5/23/1993,Normal,Manual,Y
9514,79494935900,Nichole,Rattan,7715 Muth Drive,Guadalajara,Jalisco,96042,Mexico,3/4/1962,S,$10K - $30K,F,1,0,Partial High School,3/7/1992,Normal,Manual,N
9515,79504720568,Matilda,Aquino,7501 Sandy Cove Lane,Newport Beach,CA,98157,USA,2/8/1916,S,$90K - $110K,F,5,0,High School Degree,10/5/1991,Bronze,Management,Y
9516,79524515300,Julie,Tomlin,2923 Stanford Street,Woodland Hills,CA,88383,USA,12/25/1912,S,$50K - $70K,F,4,0,Bachelors Degree,8/20/1991,Silver,Professional,N
9517,79554974436,Juanita,Bonal,5619 Ida Drive,Sedro Woolley,WA,56660,USA,12/24/1970,M,$70K - $90K,F,3,1,Bachelors Degree,1/7/1993,Bronze,Professional,N
9518,79561390280,J. Ryan,Carson,3951 Calle Verde Drive,Redwood City,CA,39341,USA,11/14/1952,M,$10K - $30K,M,4,4,Partial High School,8/22/1991,Normal,Skilled Manual,Y
9519,79567838300,Kathryn,Roberson,6901 Hamilton Avenue,Shawnee,BC,72778,Canada,4/25/1935,S,$70K - $90K,F,4,0,Graduate Degree,2/17/1990,Bronze,Professional,N
9520,79574860300,Barbara,Hanna,8142 Ruth Drive,Fremont,CA,94328,USA,8/17/1942,S,$50K - $70K,F,4,0,Bachelors Degree,2/4/1993,Golden,Professional,N
9521,79575477242,G. Elaine,Webb,1347 Palisade Court,Torrance,CA,93927,USA,2/27/1915,S,$10K - $30K,F,3,0,Partial High School,4/7/1990,Normal,Manual,Y
9522,79575960040,Joseph,Tuczai,2842 Inverness Drive,Torrance,CA,81638,USA,11/13/1973,M,$30K - $50K,M,4,4,Partial High School,5/16/1990,Silver,Manual,Y
9523,79581716060,Beverly,Rohlf,6300 Woodbridge Way,San Carlos,CA,98079,USA,3/16/1943,S,$30K - $50K,F,4,0,Partial College,11/19/1991,Bronze,Clerical,N
9524,79581866264,Sandra,Merrick,706 Petarct,Port Orchard,WA,51952,USA,12/10/1960,M,$50K - $70K,F,3,3,Bachelors Degree,3/5/1992,Golden,Professional,Y
9525,79585465788,Vanessa,Cary,7074 N. Spoonwood Court,Camacho,Zacatecas,56582,Mexico,5/8/1965,S,$10K - $30K,M,4,0,Partial High School,7/23/1991,Normal,Skilled Manual,N
9526,79595459699,Linda,Sobotka,9077 Windsor Drive,Colma,CA,75616,USA,4/3/1969,S,$70K - $90K,F,5,0,High School Degree,6/11/1994,Bronze,Management,Y
9527,79610657095,Bill,Stober,8356 Mori Court,Burbank,CA,46408,USA,1/26/1976,S,$70K - $90K,F,1,0,Bachelors Degree,11/10/1991,Bronze,Management,N
9528,79611772894,Hugh,Pisciotta,3269 Fourth St.,Santa Monica,CA,31604,USA,5/22/1934,M,$30K - $50K,M,1,0,High School Degree,12/11/1993,Bronze,Skilled Manual,N
9529,79628263115,Phillip,Bybee,1393 Winterberry Ct.,La Jolla,CA,93849,USA,11/20/1912,S,$50K - $70K,F,1,0,Bachelors Degree,2/15/1993,Bronze,Professional,Y
9530,79644801616,Phyllis,White,9215 Hamilton Ave.,Lebanon,OR,18915,USA,8/10/1921,S,$130K - $150K,M,1,0,High School Degree,7/26/1993,Bronze,Management,Y
9531,79660562276,Geraldine,Fabec,9001 Esperanza,Redmond,WA,21030,USA,4/11/1977,M,$10K - $30K,F,3,1,Partial High School,10/22/1990,Normal,Skilled Manual,Y
9532,79668008089,Faye,Vaughn,7079 Green Leaf Drive,Portland,OR,37548,USA,2/10/1947,S,$30K - $50K,F,1,0,High School Degree,5/6/1992,Bronze,Manual,N
9533,79669402837,Jacqueline,Oliver,7119 Concord,La Mesa,CA,58252,USA,9/7/1967,M,$30K - $50K,F,5,2,High School Degree,9/2/1992,Bronze,Manual,Y
9534,79674236178,Patricia,Martin,8107 Virginia Hills Dr.,Tacoma,WA,87505,USA,5/21/1911,S,$130K - $150K,M,2,0,Partial High School,6/22/1993,Silver,Professional,Y
9535,79684959700,Robert,Chew,8401 Carson Street,W. Linn,OR,94650,USA,1/13/1932,M,$30K - $50K,F,5,1,Bachelors Degree,8/14/1990,Bronze,Professional,Y
9536,79692957997,Samuel,Byers,9642 East L Street,Coronado,CA,43493,USA,2/3/1971,M,$130K - $150K,F,5,2,Graduate Degree,4/26/1990,Normal,Professional,N
9537,79693746566,Dawn,Haug,2847 Center Ave,Daly City,CA,16800,USA,3/9/1976,M,$10K - $30K,M,1,1,Partial High School,3/23/1991,Normal,Manual,Y
9538,79709877371,Roberta,Walker,4343 Cook Street,Daly City,CA,30803,USA,11/4/1937,M,$150K +,M,0,0,Partial College,12/3/1993,Bronze,Professional,Y
9539,79714710712,Kathryn,Secrest,457 Ryan Rd.,Grossmont,CA,69272,USA,11/4/1939,S,$130K - $150K,F,4,0,High School Degree,3/2/1992,Bronze,Professional,Y
9540,79750684499,Frank,Frye,2206 Clear View Circle,Newport Beach,CA,89682,USA,5/23/1919,S,$30K - $50K,M,1,0,High School Degree,2/13/1990,Golden,Manual,Y
9541,79756306409,Julie,Staton,8574 Hidden Oak Ct.,Mill Valley,CA,21606,USA,6/18/1955,M,$30K - $50K,M,2,1,High School Degree,6/12/1992,Bronze,Manual,N
9542,79763687800,Diane,Micalec,3234 Royal Arch Court,Burlingame,CA,40640,USA,1/9/1922,S,$50K - $70K,M,1,0,Bachelors Degree,10/13/1992,Bronze,Management,N
9543,79793996810,Tara,Burnside,9856 Gonzalez Ct.,Kirkland,WA,11432,USA,10/14/1973,S,$30K - $50K,F,1,0,Partial College,2/23/1994,Bronze,Skilled Manual,N
9544,79817691445,Eve,Bice,4770 Blue Jay Drive,Daly City,CA,95626,USA,10/8/1963,M,$110K - $130K,F,1,1,Graduate Degree,3/6/1991,Bronze,Professional,Y
9545,79827583432,Barbara,Craig,4302 Oakleaf Ct.,Spring Valley,CA,32580,USA,4/13/1915,S,$10K - $30K,M,4,0,Bachelors Degree,9/23/1992,Normal,Professional,N
9546,79830614300,Mary Ann,Davis,9469 Mt. Hood Circle,Bellflower,CA,82937,USA,9/1/1956,S,$30K - $50K,M,3,0,High School Degree,3/13/1992,Bronze,Skilled Manual,Y
9547,79834551811,Dianne,Parfit,9255 Westover Dr.,San Francisco,CA,85052,USA,12/27/1974,S,$30K - $50K,F,3,0,High School Degree,2/6/1991,Bronze,Skilled Manual,N
9548,79839578300,Subhi,Cervantes,7333 Alderwood Lane,Lynnwood,WA,25724,USA,6/22/1975,M,$30K - $50K,F,0,0,Partial High School,5/15/1990,Silver,Skilled Manual,Y
9549,79846299900,Beata,Hood,30 Sun View Terr.,Haney,BC,69847,Canada,2/27/1970,M,$30K - $50K,F,1,1,High School Degree,5/7/1992,Bronze,Skilled Manual,N
9550,79848354458,Tammy,Genchi,8361 Flora Ave.,Downey,CA,26236,USA,6/12/1946,S,$70K - $90K,M,1,0,Graduate Degree,5/18/1990,Bronze,Professional,Y
9551,79866770505,Kurt,Singh,1312 Skycrest Drive,La Mesa,CA,59673,USA,7/15/1943,M,$10K - $30K,M,2,1,Partial High School,5/18/1994,Normal,Skilled Manual,N
9552,79877354502,Gia,Fries,9896 Walkim Court,Beverly Hills,CA,81223,USA,4/2/1944,S,$50K - $70K,M,4,0,Bachelors Degree,6/21/1992,Silver,Management,N
9553,79886833429,Ryan,Ellis,3101 South Villa Way,Oak Bay,BC,80822,Canada,2/6/1911,M,$30K - $50K,F,0,0,Partial College,1/15/1991,Bronze,Professional,Y
9554,79900898933,Josephine,Scott,4597 Sunshine Drive,Corvallis,OR,68533,USA,6/25/1974,M,$70K - $90K,M,3,2,Bachelors Degree,10/3/1991,Bronze,Professional,Y
9555,79910844564,Bob,Pencoff,711 Houston Ct.,Puyallup,WA,34295,USA,5/6/1950,M,$50K - $70K,F,1,1,Bachelors Degree,9/27/1991,Bronze,Management,Y
9556,79912330500,Joseph,Feeney,2461 Stephine Way,Ballard,WA,87167,USA,7/22/1962,S,$10K - $30K,F,2,0,Partial High School,4/8/1992,Normal,Skilled Manual,Y
9557,79913972020,Garrett,"Rose, Jr.",4763 Palisade Court,Port Orchard,WA,43767,USA,7/26/1972,M,$30K - $50K,F,1,0,High School Degree,4/5/1991,Bronze,Manual,Y
9558,79928016100,Dawn,Woods,9422 Rolando Avenue,Los Angeles,CA,62801,USA,10/14/1971,M,$90K - $110K,F,3,3,High School Degree,8/14/1994,Golden,Professional,N
9559,79957595500,George,Cereghino,6045 Nightingale Drive,Orizaba,Veracruz,59886,Mexico,4/16/1914,M,$10K - $30K,F,2,0,Partial High School,5/7/1990,Normal,Manual,Y
9560,79979106800,Lee,Wilks,3614 Golf Club Road,Vancouver,BC,45081,Canada,11/7/1936,M,$30K - $50K,M,0,0,High School Degree,5/25/1994,Golden,Skilled Manual,N
9561,79982990600,Shelbi,Brooks,491 Terrapin Court,N. Vancouver,BC,81034,Canada,2/10/1920,S,$30K - $50K,F,2,0,High School Degree,11/26/1992,Bronze,Skilled Manual,N
9562,79985082700,Dawn,Bergman,8314 Elkwood Dr.,Acapulco,Guerrero,32392,Mexico,4/22/1923,S,$70K - $90K,M,0,0,High School Degree,9/2/1993,Bronze,Professional,N
9563,79992340803,William,Cisneros,8100 Contra Loma Blvd.,Edmonds,WA,34507,USA,6/2/1915,S,$30K - $50K,F,4,0,Partial High School,8/3/1991,Bronze,Manual,Y
9564,80000602006,David,Clark,6178 E. 87th Street,Puyallup,WA,24734,USA,8/22/1948,S,$30K - $50K,M,5,0,High School Degree,7/9/1992,Silver,Manual,Y
9565,80013567805,Logan,Iano,6218 Stephanie Way,Metchosin,BC,92009,Canada,12/24/1975,M,$130K - $150K,M,1,1,Graduate Degree,7/10/1992,Bronze,Management,N
9566,80027359700,Steven,Matson,4550 Morello Ave.,Santa Cruz,CA,74690,USA,4/17/1925,M,$90K - $110K,F,2,1,Bachelors Degree,3/18/1992,Bronze,Management,Y
9567,80037080049,Jose,Thompson,7500 Sheffield Place,Issaquah,WA,91282,USA,1/17/1954,M,$150K +,M,3,3,Partial High School,11/15/1994,Golden,Management,Y
9568,80047690868,Jeffrey,Nabholz,8741 Clark Creek Lane,Downey,CA,30678,USA,8/25/1921,M,$70K - $90K,F,1,0,Bachelors Degree,12/21/1994,Golden,Professional,Y
9569,80072855353,John,Agnew,1946 Bayside Way,Everett,WA,30277,USA,5/10/1932,S,$30K - $50K,M,5,0,High School Degree,6/24/1991,Silver,Skilled Manual,Y
9570,80087237358,Scott,Swanson,3441 Brandywine Way,Everett,WA,17988,USA,6/27/1957,S,$50K - $70K,F,2,0,Bachelors Degree,5/17/1990,Bronze,Professional,N
9571,80090649127,Jay,Moore,6899 Pembroke Dr.,Oregon City,OR,56457,USA,10/21/1953,S,$30K - $50K,M,1,0,High School Degree,12/11/1992,Bronze,Manual,N
9572,80113254785,Nick,Bruce,1305 Black Point Pl.,Tlaxiaco,Oaxaca,36622,Mexico,11/18/1939,M,$10K - $30K,M,0,0,Partial High School,4/16/1990,Normal,Skilled Manual,N
9573,80113887786,Jennie,Benjoseph,7673 Fawn Glen Circle,Orizaba,Veracruz,41252,Mexico,8/19/1911,M,$30K - $50K,M,3,3,High School Degree,11/10/1992,Golden,Manual,Y
9574,80121081471,Willie,Zamora,9676 Hidden Lakes Court,La Cruz,Sinaloa,52792,Mexico,7/5/1942,M,$10K - $30K,F,4,4,Partial High School,3/27/1993,Normal,Manual,Y
9575,80135023593,Maryann,Blake,8955 Dumbarton Drive,Altadena,CA,23584,USA,11/15/1929,S,$50K - $70K,M,2,0,Bachelors Degree,8/18/1991,Bronze,Professional,N
9576,80148434638,Gwendolyn,Campbell,3869 Adobe Dr.,Concord,CA,87802,USA,4/3/1913,M,$30K - $50K,F,3,3,High School Degree,5/6/1993,Golden,Manual,Y
9577,80152774453,Rick,Marshall,3401 Meadow Lane,Tlaxiaco,Oaxaca,44733,Mexico,3/3/1929,M,$10K - $30K,F,5,2,Partial High School,7/2/1990,Normal,Skilled Manual,Y
9578,80155134797,Donovan,Underwood,8568 Wellington Ct.,Corvallis,OR,95090,USA,4/24/1976,M,$70K - $90K,M,2,1,Bachelors Degree,4/13/1994,Bronze,Management,Y
9579,80176844596,Susan,Story,8354 Sunset Meadows Ln.,El Cajon,CA,97205,USA,3/27/1930,M,$10K - $30K,M,4,3,Partial High School,11/14/1991,Normal,Skilled Manual,Y
9580,80182793736,Jillian,Autobee,6432 Vista Way,Redmond,WA,14724,USA,1/18/1926,S,$10K - $30K,F,3,0,Partial High School,6/18/1990,Normal,Manual,Y
9581,80198608040,Jessica,Farley,6472 Loveridge Circle,Coronado,CA,82000,USA,1/17/1914,S,$30K - $50K,F,4,0,Partial High School,3/16/1993,Bronze,Skilled Manual,N
9582,80210361500,Michael,Bernal,7459 D Apling Court,Marysville,WA,38388,USA,12/7/1966,M,$10K - $30K,M,3,2,Partial High School,9/4/1991,Normal,Manual,Y
9583,80225853919,Diane,Scott,7754 Lafayette Street,Kirkland,WA,71826,USA,9/16/1969,S,$50K - $70K,F,3,0,Bachelors Degree,3/26/1990,Bronze,Professional,Y
9584,80239822864,Robert,Jones,8995 Stanford St.,Corvallis,OR,20668,USA,9/24/1964,S,$30K - $50K,F,4,0,Partial College,3/13/1993,Bronze,Skilled Manual,N
9585,80242365598,Pam,Young,2200 Rock Oak Road,Acapulco,Guerrero,92975,Mexico,6/20/1919,S,$10K - $30K,F,3,0,Partial High School,2/2/1991,Normal,Manual,Y
9586,80244425535,Michael,Sowa,7597 San Vincente Drive,Acapulco,Guerrero,79792,Mexico,4/7/1976,S,$10K - $30K,F,3,0,Partial High School,4/12/1991,Normal,Manual,N
9587,80248754600,Scott,Baker,3712 Kirker Pass Road,Imperial Beach,CA,46447,USA,7/9/1946,S,$30K - $50K,F,3,0,Partial College,10/14/1992,Bronze,Clerical,Y
9588,80251656770,Dorothy,Kubacki,5461 Camino Verde Ct.,Lakewood,CA,99319,USA,5/4/1964,M,$70K - $90K,M,2,2,Bachelors Degree,9/17/1992,Bronze,Management,Y
9589,80255626400,Carolyn,Baumann,1830 Granada Drive,Richmond,CA,31243,USA,9/2/1968,M,$30K - $50K,M,4,4,High School Degree,7/13/1994,Normal,Skilled Manual,Y
9590,80264799594,Jacqueline,Martinez,6489 Kentucky Drive,Santa Cruz,CA,50277,USA,8/23/1973,M,$70K - $90K,F,4,3,High School Degree,7/27/1993,Golden,Professional,Y
9591,80267047286,Ingrid,Stevens,3111 First Ave.,West Covina,CA,72038,USA,8/3/1922,S,$30K - $50K,F,0,0,Partial College,8/15/1993,Bronze,Professional,Y
9592,80282035470,Sheila,Garcia,8024 Azores Court,La Cruz,Sinaloa,57234,Mexico,9/16/1938,S,$10K - $30K,M,2,0,Partial High School,1/28/1992,Normal,Skilled Manual,N
9593,80292077700,Hudson,Moore,7557 Francine Court,Lemon Grove,CA,93187,USA,7/24/1928,S,$30K - $50K,F,1,0,Partial College,11/21/1992,Bronze,Manual,Y
9594,80294185876,Janet,Carl,2725 P St.,San Gabriel,CA,44545,USA,1/4/1925,S,$10K - $30K,M,0,0,Partial High School,8/13/1994,Normal,Manual,Y
9595,80302983500,John,Vanzwol,2511 Via Appia,Tixapan,DF,46659,Mexico,11/16/1923,M,$30K - $50K,M,4,4,High School Degree,11/9/1991,Golden,Manual,Y
9596,80319564900,Dave,Roberts,589 Woodcrest Drive,Santa Fe,DF,63178,Mexico,6/4/1951,M,$30K - $50K,M,1,0,High School Degree,6/21/1992,Bronze,Manual,Y
